AnaheimCA4100,AnaheimCA6627,2
AnaheimCA4100,AnaheimCA4031,2
AnaheimCA4100,AnaheimCA6539,2
AnaheimCA4100,Pearl+HarborHI4053,7.5
AnaheimCA4100,AnaheimCA6556,3.5
AnaheimCA4100,AnaheimCA6564,2
AnaheimCA4100,AnaheimCA6744,2
AnaheimCA4100,AnaheimCA6591,4.5
AnaheimCA4100,DallasTX4133,2
AnaheimCA4100,AnaheimCA6584,2
AnaheimCA4100,Pearl+HarborHI4092,16
AnaheimCA4100,DallasTX6587,6
AnaheimCA4100,AnaheimCA6684,2
AnaheimCA4100,DallasTX4080,4
AnaheimCA4100,AnaheimCA4073,2
AnaheimCA4100,AnaheimCA6502,2.5
AnaheimCA4100,AnaheimCA6520,2
AnaheimCA4100,AnaheimCA6512,2
AnaheimCA4100,AnaheimCA4099,9
AnaheimCA4100,San+JoseCA4112,5.5
AnaheimCA4100,AnaheimCA6702,2
AnaheimCA4100,AnaheimCA6453,3
AnaheimCA4100,AnaheimCA6721,3
AnaheimCA4100,AnaheimCA6438,3.5
AnaheimCA4101,San+JoseCA4062,2.5
AnaheimCA4101,AnaheimCA6464,2
AnaheimCA4101,AnaheimCA6627,2
AnaheimCA4101,AnaheimCA6490,2
AnaheimCA4101,Pearl+HarborHI4053,7.5
AnaheimCA4101,AnaheimCA4031,2
AnaheimCA4101,AnaheimCA6539,2
AnaheimCA4101,AnaheimCA6564,2
AnaheimCA4101,AnaheimCA6556,2.5
AnaheimCA4101,AnaheimCA6744,3
AnaheimCA4101,AnaheimCA6591,2.5
AnaheimCA4101,AnaheimCA6584,2
AnaheimCA4101,AnaheimCA6684,3
AnaheimCA4101,DallasTX4080,7
AnaheimCA4101,AnaheimCA4073,2
AnaheimCA4101,DallasTX2635,4
AnaheimCA4101,AnaheimCA6502,2.5
AnaheimCA4101,AnaheimCA6520,2
AnaheimCA4101,AnaheimCA6512,2
AnaheimCA4101,AnaheimCA4099,9
AnaheimCA4101,AnaheimCA6702,2
AnaheimCA4101,AnaheimCA6721,2
AnaheimCA4101,AnaheimCA6453,2
AnaheimCA4101,AnaheimCA6438,2.5
AnaheimCA4101,AnaheimCA4100,2
Kansas+CityMO6707,Kansas+CityMO4082,2
Kansas+CityMO6707,Kansas+CityMO4043,2
Kansas+CityMO6707,Kansas+CityMO4105,3
Kansas+CityMO6707,Kansas+CityMO4106,2.5
AnaheimCA6570,AnaheimCA4031,2
AnaheimCA6570,AnaheimCA4100,2
DallasTX6645,DallasTX2635,3
DallasTX6645,DallasTX4015,3
DallasTX6645,New+YorkNY4028,2
DallasTX6645,DallasTX4080,3
DallasTX6645,DallasTX4115,2
AnaheimCA4031,AnaheimCA4101,2
AnaheimCA4031,AnaheimCA6464,2
AnaheimCA4031,AnaheimCA6570,2
AnaheimCA4031,AnaheimCA6627,2
AnaheimCA4031,AnaheimCA6539,2
AnaheimCA4031,AnaheimCA6556,2.5
AnaheimCA4031,AnaheimCA6564,2
AnaheimCA4031,New+YorkNY4028,6
AnaheimCA4031,DallasTX4115,4
AnaheimCA4031,AnaheimCA6744,3
AnaheimCA4031,Los+AngelesCA5502,1
AnaheimCA4031,AnaheimCA6578,1
AnaheimCA4031,AnaheimCA6684,3
AnaheimCA4031,AnaheimCA6502,2.5
AnaheimCA4031,AnaheimCA6512,2
AnaheimCA4031,AnaheimCA6520,2
AnaheimCA4031,AnaheimCA4099,8
AnaheimCA4031,San+JoseCA4112,2.5
AnaheimCA4031,AnaheimCA6702,2
AnaheimCA4031,AnaheimCA6453,2
AnaheimCA4031,AnaheimCA6721,2
AnaheimCA4031,AnaheimCA6438,2.5
AnaheimCA4031,AnaheimCA4100,2
DallasTX6573,DallasTX2635,3
DallasTX6573,DallasTX4015,3
DallasTX6573,New+YorkNY4028,2
DallasTX6573,DallasTX4080,3
DallasTX6573,DallasTX6558,5
DallasTX6573,DallasTX4115,2
DallasTX6573,RelayMD5801,15.5
WashingtonDC6393,WashingtonDC6443,3
WashingtonDC6393,WashingtonDC9643,3
WashingtonDC6393,WashingtonDC6469,4
WashingtonDC6393,WashingtonDC4139,3
WashingtonDC6393,WashingtonDC4140,3
WashingtonDC6393,WashingtonDC6456,3
WashingtonDC6393,WashingtonDC6748,3
WashingtonDC6393,WashingtonDC4142,2
ChicagoIL6492,ChicagoIL1391,2
ChicagoIL6492,ChicagoIL4122,2
ChicagoIL6492,ChicagoIL4036,2
ChicagoIL6492,ChicagoIL1484,2
ChicagoIL6492,ChicagoIL4037,2
ChicagoIL6492,ChicagoIL4104,2
ChicagoIL6639,ChicagoIL1391,2
ChicagoIL6639,ChicagoIL4122,3
ChicagoIL6639,ChicagoIL4036,2
ChicagoIL6639,ChicagoIL1484,2
ChicagoIL6639,ChicagoIL4037,2
ChicagoIL6639,ChicagoIL4104,2
AnaheimCA6578,AnaheimCA4031,1
WashingtonDC6469,WashingtonDC6415,3
WashingtonDC6469,RelayMD4110,2.5
WashingtonDC6469,RelayMD4093,2.5
WashingtonDC6469,WashingtonDC6393,4
WashingtonDC6469,RelayMD4054,2.5
RoachdaleIN4111,PennsaukenNJ4117,9
RoachdaleIN4111,RoachdaleIN6729,2
RoachdaleIN4111,RoachdaleIN6676,1
RoachdaleIN4111,RoachdaleIN4056,2
RoachdaleIN4111,ChicagoIL4104,6.5
RoachdaleIN4111,RoachdaleIN6712,2
RoachdaleIN4111,RoachdaleIN6552,2
RoachdaleIN4111,RoachdaleIN6697,2
RoachdaleIN4111,RoachdaleIN6402,2
RoachdaleIN4111,RoachdaleIN6636,2
RoachdaleIN4111,ChicagoIL4036,9.5
AtlantaGA4102,OrlandoFL4049,3
AtlantaGA4102,AtlantaGA6735,5
AtlantaGA4102,AtlantaGA4032,2
AtlantaGA4102,AtlantaGA6745,2
AtlantaGA4102,AtlantaGA2344,2
AtlantaGA4102,AtlantaGA6685,2
AtlantaGA4102,AtlantaGA2338,2
AtlantaGA4102,AtlantaGA6540,2
AtlantaGA4102,OrlandoFL4050,3.5
AtlantaGA4102,AtlantaGA2347,2
AtlantaGA4102,AtlantaGA4074,2
AtlantaGA4102,RelayMD4131,4
AtlantaGA4102,AtlantaGA6439,1
AtlantaGA4102,AtlantaGA6465,2
AtlantaGA4102,AtlantaGA6481,2
AtlantaGA4102,AtlantaGA6628,2
RoachdaleIN6729,RoachdaleIN4111,2
RoachdaleIN6729,RoachdaleIN4056,2
AtlantaGA4032,RelayMD4093,4
AtlantaGA4032,AtlantaGA6540,2
AtlantaGA4032,New+YorkNY4048,6.5
AtlantaGA4032,ChicagoIL4037,8
AtlantaGA4032,AtlantaGA6481,2
AtlantaGA4032,AtlantaGA6465,2
AtlantaGA4032,AtlantaGA4102,2
AtlantaGA4032,AtlantaGA6628,2
AtlantaGA4032,AtlantaGA6565,2
AtlantaGA4032,DallasTX2635,5.5
AtlantaGA4032,AtlantaGA6735,5
AtlantaGA4032,AtlantaGA3957,2
AtlantaGA4032,AtlantaGA6745,2
AtlantaGA4032,AtlantaGA2344,2
AtlantaGA4032,AtlantaGA6685,2
AtlantaGA4032,AtlantaGA2338,2
AtlantaGA4032,AtlantaGA2347,2
AtlantaGA4032,OrlandoFL4108,2
AtlantaGA4032,AtlantaGA4074,2
TacomaWA3251,San+JoseCA4062,6.5
TacomaWA3251,TacomaWA6408,3
TacomaWA3251,CheyenneWY4076,5.5
TacomaWA3251,TacomaWA6701,2
TacomaWA3251,SeattleWA4059,2
TacomaWA3251,TacomaWA6720,1
TacomaWA3251,SydneyAustralia4067,6.5
TacomaWA3251,CheyenneWY4034,5.5
TacomaWA3251,TacomaWA6555,2
TacomaWA3251,SeattleWA4060,3
TacomaWA3251,TacomaWA4114,2
TacomaWA3251,Tokyo4070,8
ChicagoIL1484,CheyenneWY4076,5
ChicagoIL1484,ChicagoIL6724,2
ChicagoIL1484,ChicagoIL6643,2
ChicagoIL1484,ChicagoIL6572,3
ChicagoIL1484,ChicagoIL4104,2
ChicagoIL1484,ChicagoIL6492,2
ChicagoIL1484,ChicagoIL6654,2
ChicagoIL1484,ChicagoIL6468,2
ChicagoIL1484,ChicagoIL6639,2
ChicagoIL1484,ChicagoIL4122,2
ChicagoIL1484,ChicagoIL6648,2
ChicagoIL1484,ChicagoIL6747,2
ChicagoIL1484,ChicagoIL6593,3
ChicagoIL1484,DallasTX4080,5.5
ChicagoIL1484,ChicagoIL6586,2
ChicagoIL1484,ChicagoIL4037,2
ChicagoIL1484,ChicagoIL6595,2
ChicagoIL1484,ChicagoIL6669,2
ChicagoIL1484,New+YorkNY4088,8.5
ChicagoIL1484,ChicagoIL1391,2
ChicagoIL1484,SpringfieldMA4023,5.5
ChicagoIL1484,CheyenneWY4034,8
ChicagoIL1484,ChicagoIL6414,2
ChicagoIL1484,AtlantaGA4074,8
ChicagoIL1484,ChicagoIL6441,2
ChicagoIL1484,ChicagoIL6603,2
ChicagoIL1484,ChicagoIL6611,2
ChicagoIL1484,ChicagoIL6531,2
ChicagoIL1484,ChicagoIL6621,2
OrlandoFL6459,OrlandoFL4049,2
OrlandoFL6459,OrlandoFL4050,4.5
New+YorkNY6427,New+YorkNY4088,3.5
New+YorkNY6427,New+YorkNY4048,2.5
New+YorkNY6427,New+YorkNY4107,2.5
New+YorkNY6427,New+YorkNY4116,2.5
New+YorkNY6427,New+YorkNY6496,2
Rancho+CordovaCA5514,Rancho+CordovaCA5507,2.5
Rancho+CordovaCA5514,StocktonCA4096,2
SeattleWA6476,SeattleWA4019,1
AnaheimCA6721,AnaheimCA4101,2
AnaheimCA6721,AnaheimCA6464,2
AnaheimCA6721,AnaheimCA6627,2
AnaheimCA6721,AnaheimCA4031,2
AnaheimCA6721,AnaheimCA6539,2
AnaheimCA6721,AnaheimCA6556,2
AnaheimCA6721,AnaheimCA6564,2
AnaheimCA6721,AnaheimCA6744,2
AnaheimCA6721,AnaheimCA6684,2
AnaheimCA6721,AnaheimCA4073,3
AnaheimCA6721,AnaheimCA6502,3.5
AnaheimCA6721,AnaheimCA6520,2
AnaheimCA6721,AnaheimCA6512,2
AnaheimCA6721,AnaheimCA6702,2
AnaheimCA6721,AnaheimCA6453,2
AnaheimCA6721,AnaheimCA6438,2
AnaheimCA6721,AnaheimCA4100,3
RelayMD4029,RelayMD4110,2
RelayMD4029,RelayMD4054,3
CheyenneWY4076,CheyenneWY6455,2
CheyenneWY4076,DenverColorado5501,1
CheyenneWY4076,CheyenneWY2439,2
CheyenneWY4076,CheyenneWY6723,2
CheyenneWY4076,TacomaWA3251,5.5
CheyenneWY4076,ChicagoIL1484,5
CheyenneWY4076,CheyenneWY6629,2
CheyenneWY4076,CheyenneWY6388,2
CheyenneWY4076,CheyenneWY6413,2
CheyenneWY4076,CheyenneWY4034,3
CheyenneWY4076,DallasTX4080,13.5
CheyenneWY4076,TacomaWA4114,5.5
CheyenneWY4076,CheyenneWY6542,2
DallasTX6726,DallasTX2635,3
DallasTX6726,DallasTX4015,3
DallasTX6726,DallasTX4080,3
DallasTX6726,New+YorkNY4028,2
DallasTX6726,DallasTX4115,2
DallasTX6580,DallasTX2635,3
DallasTX6580,DallasTX4015,3
DallasTX6580,DallasTX4080,2
DallasTX6580,New+YorkNY4028,3
DallasTX6580,DallasTX4115,2
WashingtonDC6543,WashingtonDC6443,2
WashingtonDC6543,WashingtonDC4139,2
WashingtonDC6543,WashingtonDC4140,2
WashingtonDC6543,WashingtonDC6456,2
WashingtonDC6543,WashingtonDC4142,2
WashingtonDC6543,WashingtonDC6748,2
BrusselsBelgium4033,London4044,5
BrusselsBelgium4033,London4084,8
BrusselsBelgium4033,BrusselsBelgium4075,2
BrusselsBelgium4033,London4083,2
ChicagoIL6643,AtlantaGA6735,13
ChicagoIL6643,ChicagoIL1484,2
ChicagoIL6643,ChicagoIL6644,5
StocktonCA6452,StocktonCA4064,3
StocktonCA6452,StocktonCA4113,3
StocktonCA6452,StocktonCA4065,3
StocktonCA6452,StocktonCA4096,3
DallasTX4115,PennsaukenNJ4135,9
DallasTX4115,DallasTX4015,2
DallasTX4115,DallasTX6580,2
DallasTX4115,DallasTX6726,2
DallasTX4115,DallasTX6645,2
DallasTX4115,DallasTX6483,2
DallasTX4115,AnaheimCA4031,4
DallasTX4115,DallasTX6573,2
DallasTX4115,DallasTX6566,2
DallasTX4115,Kansas+CityMO4105,4.5
DallasTX4115,DallasTX6494,3
DallasTX4115,DallasTX6737,2
DallasTX4115,OrlandoFL4089,6.5
DallasTX4115,DallasTX6587,2
DallasTX4115,DallasTX6749,3
DallasTX4115,ChicagoIL4123,1
DallasTX4115,DallasTX4080,2
DallasTX4115,DallasTX6598,4.5
DallasTX4115,DallasTX6689,3
DallasTX4115,DallasTX1742,2
DallasTX4115,ChicagoIL1391,5.5
DallasTX4115,DallasTX2635,2
DallasTX4115,DallasTX6504,3
DallasTX4115,DallasTX3549,2
DallasTX4115,DallasTX6604,3
DallasTX4115,DallasTX6612,3
DallasTX4115,DallasTX6419,2
DallasTX4115,DallasTX6622,2
DallasTX4115,DallasTX6444,2
DallasTX4115,DallasTX6641,4
DallasTX4115,DallasTX6706,3.5
DallasTX4115,DallasTX6471,2
ChicagoIL6644,ChicagoIL4037,4
ChicagoIL6644,ChicagoIL6643,5
Kansas+CityMO4105,Kansas+CityMO4082,3
Kansas+CityMO4105,PennsaukenNJ4117,12.5
Kansas+CityMO4105,DallasTX2635,5.5
Kansas+CityMO4105,Kansas+CityMO6544,4
Kansas+CityMO4105,Kansas+CityMO6472,4
Kansas+CityMO4105,Kansas+CityMO6707,3
Kansas+CityMO4105,Kansas+CityMO6458,4
Kansas+CityMO4105,New+YorkNY4028,6.5
Kansas+CityMO4105,DallasTX4115,4.5
Kansas+CityMO4105,Kansas+CityMO6395,3
Kansas+CityMO4105,Kansas+CityMO6422,2.5
Kansas+CityMO4105,Lees+SummitMO5512,3.5
Kansas+CityMO4105,Kansas+CityMO4043,3
Kansas+CityMO4105,Kansas+CityMO6690,4
ChicagoIL6572,ChicagoIL1484,3
ChicagoIL6572,ChicagoIL4037,2
Kansas+CityMO4106,Kansas+CityMO4082,2.5
Kansas+CityMO4106,PennsaukenNJ4117,12
Kansas+CityMO4106,DallasTX2635,5
Kansas+CityMO4106,Kansas+CityMO6544,2.5
Kansas+CityMO4106,Kansas+CityMO6472,3.5
Kansas+CityMO4106,Kansas+CityMO6707,2.5
Kansas+CityMO4106,Kansas+CityMO6458,3.5
Kansas+CityMO4106,Kansas+CityMO6395,2.5
Kansas+CityMO4106,Lees+SummitMO5512,2
Kansas+CityMO4106,Kansas+CityMO6422,2
Kansas+CityMO4106,Kansas+CityMO4043,2.5
Kansas+CityMO4106,Kansas+CityMO6690,2.5
ChicagoIL4104,New+YorkNY4116,11.5
ChicagoIL4104,SeattleWA4059,3.5
ChicagoIL4104,ChicagoIL6724,2
ChicagoIL4104,ChicagoIL6652,1
ChicagoIL4104,New+YorkNY4048,8.5
ChicagoIL4104,ChicagoIL6492,2
ChicagoIL4104,ChicagoIL6468,2
ChicagoIL4104,Kansas+CityMO4043,6
ChicagoIL4104,ChicagoIL6639,2
ChicagoIL4104,ChicagoIL4122,2
ChicagoIL4104,RoachdaleIN4111,6.5
ChicagoIL4104,ChicagoIL6747,2
ChicagoIL4104,ChicagoIL4036,2
ChicagoIL4104,ChicagoIL6593,3
ChicagoIL4104,DallasTX4080,7.5
ChicagoIL4104,ChicagoIL6586,2
ChicagoIL4104,ChicagoIL4037,2
ChicagoIL4104,ChicagoIL6595,2
ChicagoIL4104,ChicagoIL6669,2
ChicagoIL4104,ChicagoIL1391,2
ChicagoIL4104,DallasTX2635,5.5
ChicagoIL4104,ChicagoIL1484,2
ChicagoIL4104,CheyenneWY4034,5
ChicagoIL4104,ChicagoIL6414,2
ChicagoIL4104,ChicagoIL6441,2
ChicagoIL4104,ChicagoIL6603,2
ChicagoIL4104,ChicagoIL6611,2
ChicagoIL4104,ChicagoIL6531,2
ChicagoIL4104,ChicagoIL6621,2
DallasTX6658,DallasTX4015,2
DallasTX6658,DallasTX4080,2
AnaheimCA6584,AnaheimCA4099,10
AnaheimCA6584,AnaheimCA4101,2
AnaheimCA6584,AnaheimCA4100,2
ChicagoIL6648,ChicagoIL1484,2
ChicagoIL6648,ChicagoIL4037,2
DallasTX6587,DallasTX2635,2
DallasTX6587,DallasTX4015,2
DallasTX6587,New+YorkNY4028,3
DallasTX6587,DallasTX4080,2
DallasTX6587,DallasTX4115,2
DallasTX6587,AnaheimCA4100,6
San+JoseCA6405,San+JoseCA4062,2
San+JoseCA6405,San+JoseCA4095,3
ChicagoIL4036,ChicagoIL6724,2
ChicagoIL4036,ChicagoIL4104,2
ChicagoIL4036,ChicagoIL6492,2
ChicagoIL4036,ChicagoIL6468,2
ChicagoIL4036,ChicagoIL6639,2
ChicagoIL4036,ChicagoIL4122,2
ChicagoIL4036,RoachdaleIN4111,9.5
ChicagoIL4036,StocktonCA4113,12
ChicagoIL4036,ChicagoIL6593,3
ChicagoIL4036,ChicagoIL6747,2
ChicagoIL4036,DallasTX4080,5.5
ChicagoIL4036,ChicagoIL4037,2
ChicagoIL4036,ChicagoIL6586,2
ChicagoIL4036,ChicagoIL6595,2
ChicagoIL4036,ChicagoIL6669,2
ChicagoIL4036,ChicagoIL1391,2
ChicagoIL4036,SpringfieldMA4020,6
ChicagoIL4036,StocktonCA4065,11
ChicagoIL4036,ChicagoIL6414,2
ChicagoIL4036,ChicagoIL6611,2
ChicagoIL4036,ChicagoIL6441,2
ChicagoIL4036,ChicagoIL6603,3
ChicagoIL4036,ChicagoIL6531,2
ChicagoIL4036,ChicagoIL6621,2
ChicagoIL4037,San+JoseCA4062,9
ChicagoIL4037,New+YorkNY4124,7.5
ChicagoIL4037,ChicagoIL6724,2
ChicagoIL4037,ChicagoIL6644,4
ChicagoIL4037,ChicagoIL4104,2
ChicagoIL4037,ChicagoIL6572,2
ChicagoIL4037,ChicagoIL6654,2
ChicagoIL4037,ChicagoIL6492,2
ChicagoIL4037,ChicagoIL6468,2
ChicagoIL4037,Kansas+CityMO4043,6
ChicagoIL4037,ChicagoIL6639,2
ChicagoIL4037,ChicagoIL4122,2
ChicagoIL4037,ChicagoIL6648,2
ChicagoIL4037,ChicagoIL6747,2
ChicagoIL4037,ChicagoIL6593,4
ChicagoIL4037,ChicagoIL4036,2
ChicagoIL4037,DallasTX4080,7.5
ChicagoIL4037,ChicagoIL6586,2
ChicagoIL4037,ChicagoIL6595,2
ChicagoIL4037,ChicagoIL6669,2
ChicagoIL4037,AtlantaGA4032,8
ChicagoIL4037,ChicagoIL1484,2
ChicagoIL4037,RoachdaleIN4056,6.5
ChicagoIL4037,CheyenneWY4034,5
ChicagoIL4037,ChicagoIL6414,2
ChicagoIL4037,ChicagoIL6603,2
ChicagoIL4037,ChicagoIL6441,2
ChicagoIL4037,ChicagoIL6611,2
ChicagoIL4037,ChicagoIL6531,2
ChicagoIL4037,ChicagoIL6621,2
RoachdaleIN4056,PennsaukenNJ4125,8.5
RoachdaleIN4056,RoachdaleIN6729,2
RoachdaleIN4056,PennsaukenNJ4126,7.5
RoachdaleIN4056,RoachdaleIN6677,1
RoachdaleIN4056,RoachdaleIN6712,2
RoachdaleIN4056,RoachdaleIN6697,2
RoachdaleIN4056,RoachdaleIN6552,2
RoachdaleIN4056,RoachdaleIN6402,2
RoachdaleIN4056,RoachdaleIN4111,2
RoachdaleIN4056,RoachdaleIN6636,2
RoachdaleIN4056,ChicagoIL4037,6.5
RelayMD6576,RelayMD4093,2
RelayMD6576,RelayMD4127,2
SeattleWA4019,SeattleWA6476,1
SeattleWA4019,SeattleWA4059,3
SeattleWA4019,SeattleWA4060,2
SeattleWA4019,SeattleWA6450,1
PennsaukenNJ6647,PennsaukenNJ4135,1
StocktonCA6602,StocktonCA4064,2
StocktonCA6602,StocktonCA4096,2
PennsaukenNJ4109,PennsaukenNJ4052,2
PennsaukenNJ4109,PennsaukenNJ4117,2
PennsaukenNJ4109,New+YorkNY4107,6
PennsaukenNJ4109,DallasTX4015,9
PennsaukenNJ4109,PennsaukenNJ4135,2
PennsaukenNJ4109,New+YorkNY4116,6
PennsaukenNJ4109,PennsaukenNJ4091,2
PennsaukenNJ4109,PennsaukenNJ6516,3
PennsaukenNJ4109,PennsaukenNJ6614,3
PennsaukenNJ4109,PennsaukenNJ6525,3
PennsaukenNJ4109,PennsaukenNJ6517,2
PennsaukenNJ4109,PennsaukenNJ6624,3
PennsaukenNJ4109,PennsaukenNJ6448,3
PennsaukenNJ4109,StocktonCA4096,6.5
PennsaukenNJ4109,PennsaukenNJ6728,2
PennsaukenNJ4109,PennsaukenNJ6486,3
PennsaukenNJ4109,PennsaukenNJ6754,3
ChicagoIL6724,ChicagoIL1391,2
ChicagoIL6724,ChicagoIL1484,2
ChicagoIL6724,ChicagoIL4036,2
ChicagoIL6724,ChicagoIL4037,2
ChicagoIL6724,ChicagoIL4104,2
DallasTX6663,DallasTX2635,2
DallasTX6663,DallasTX4080,2
ChicagoIL6651,ChicagoIL4122,1
Amsterdam4072,Amsterdam4030,6
Amsterdam4072,HamburgGermany4041,2
DallasTX6737,DallasTX2635,2
DallasTX6737,DallasTX4015,2
DallasTX6737,DallasTX4080,2
DallasTX6737,New+YorkNY4028,5
DallasTX6737,DallasTX4115,2
ChicagoIL6652,ChicagoIL4104,1
AnaheimCA6591,AnaheimCA4101,2.5
AnaheimCA6591,AnaheimCA4099,7.5
AnaheimCA6591,AnaheimCA4100,4.5
ChicagoIL6654,ChicagoIL1484,2
ChicagoIL6654,ChicagoIL4037,2
StocktonCA6609,StocktonCA4113,4.5
StocktonCA6609,StocktonCA4096,2.5
StocktonCA6609,StocktonCA4065,2.5
StocktonCA6463,StocktonCA4113,3.5
StocktonCA6463,StocktonCA4064,2.5
StocktonCA6463,StocktonCA4096,2.5
StocktonCA6463,StocktonCA4065,2.5
San+JoseCA4095,San+JoseCA4062,2
San+JoseCA4095,San+JoseCA4119,2
San+JoseCA4095,StocktonCA4065,5
San+JoseCA4095,San+JoseCA4112,2
San+JoseCA4095,San+JoseCA6477,1
San+JoseCA4095,San+JoseCA6405,3
San+JoseCA4095,StocktonCA4113,6
San+JoseCA4095,AnaheimCA4073,2.5
San+JoseCA4095,TacomaWA4114,6.5
Kansas+CityMO4043,Kansas+CityMO4082,2
Kansas+CityMO4043,Kansas+CityMO6544,2
Kansas+CityMO4043,DallasTX4015,5.5
Kansas+CityMO4043,Kansas+CityMO6472,2
Kansas+CityMO4043,Kansas+CityMO6707,2
Kansas+CityMO4043,Kansas+CityMO6458,3
Kansas+CityMO4043,Kansas+CityMO6750,2
Kansas+CityMO4043,Kansas+CityMO6395,2
Kansas+CityMO4043,Kansas+CityMO4105,3
Kansas+CityMO4043,Kansas+CityMO4106,2.5
Kansas+CityMO4043,ChicagoIL4104,6
Kansas+CityMO4043,Lees+SummitMO5504,1
Kansas+CityMO4043,Kansas+CityMO6690,2
Kansas+CityMO4043,SeattleWA4060,6.5
Kansas+CityMO4043,ChicagoIL4037,6
DallasTX6598,DallasTX2635,3.5
DallasTX6598,AtlantaGA6735,7
DallasTX6598,DallasTX4015,3.5
DallasTX6598,DallasTX4080,3.5
DallasTX6598,ChicagoIL6593,6
DallasTX6598,New+YorkNY4028,6.5
DallasTX6598,Kansas+CityMO6458,7
